CustomerId,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited
15778696,"€ 174,180.39",1,No,5,No,0
15624744,"€ 115,766.26",1,No,9,No,1
15584338,€ 0.00,2,No,0,No,0
15726178,€ 0.00,2,No,8,No,0
15794939,"€ 121,215.90",2,Yes,5,Yes,0
15788068,"€ 144,677.19",3,No,10,No,1
15572956,"€ 115,350.63",1,Yes,5,Yes,0
15780386,"€ 105,683.63",1,No,5,No,0
15791114,"€ 135,179.49",1,No,1,No,0
15708046,"€ 117,551.23",1,No,0,No,0
15719779,"€ 157,404.02",2,No,1,No,0
15591550,"€ 77,910.23",1,No,3,No,0
15639368,"€ 110,942.90",1,No,0,No,0
15699830,€ 0.00,2,Yes,7,Yes,0
15569264,"€ 179,305.09",1,Yes,5,Yes,0
15595158,"€ 150,593.59",2,Yes,5,Yes,0
15599126,"€ 123,815.86",1,Yes,0,Yes,1
15650575,€ 0.00,2,Yes,6,Yes,1
15641490,"€ 69,385.17",2,No,8,No,0
15680234,"€ 138,032.15",1,No,2,No,0
15592230,€ 0.00,2,Yes,3,Yes,0
15626212,€ 0.00,1,Yes,9,Yes,0
15700627,"€ 143,500.82",1,No,2,No,1
15782641,"€ 119,670.18",1,No,3,No,0
15784445,"€ 99,106.73",1,No,1,No,0
15813681,"€ 120,135.55",2,Yes,2,Yes,0
15596649,€ 0.00,1,No,8,No,0
15700460,"€ 120,905.03",1,Yes,4,Yes,1
15724076,€ 0.00,3,No,5,No,1
15784000,"€ 102,277.52",1,No,9,No,1
15733966,"€ 125,292.53",1,Yes,4,Yes,1
15612667,€ 0.00,1,No,0,No,0
15654025,"€ 101,629.30",1,No,4,No,0
15589431,"€ 171,937.27",1,Yes,1,Yes,0
15578238,€ 0.00,2,No,7,No,0
15566269,€ 0.00,2,No,5,No,0
15639217,€ 0.00,2,No,6,No,0
15688644,"€ 129,743.75",1,No,1,No,0
15662426,€ 0.00,1,Yes,1,Yes,1
15720511,"€ 151,191.31",1,No,3,No,1
15567246,"€ 102,630.13",2,Yes,3,Yes,0
15647965,"€ 114,023.64",2,Yes,9,Yes,1
15679048,"€ 124,227.14",1,Yes,2,Yes,0
15675749,€ 0.00,2,Yes,1,Yes,0
15782181,"€ 80,285.16",1,No,6,No,1
15795738,"€ 175,477.15",1,Yes,4,Yes,0
15773751,"€ 132,144.35",1,No,1,No,0
15655436,"€ 136,911.07",1,Yes,2,Yes,1
15691396,"€ 133,299.67",2,Yes,5,Yes,0
15796958,€ 0.00,2,No,7,No,0
15801832,"€ 117,691.00",1,Yes,1,Yes,1
15661349,€ 0.00,2,No,10,No,0
15719265,€ 0.00,2,No,9,No,0
15779985,"€ 133,199.71",2,Yes,1,Yes,0
15663410,"€ 135,506.58",3,Yes,5,Yes,1
15704144,"€ 127,154.14",2,Yes,2,Yes,0
15774104,€ 0.00,2,Yes,2,Yes,0
15812230,"€ 49,508.79",3,Yes,5,Yes,0
15742848,€ 0.00,1,Yes,5,Yes,0
15745326,"€ 75,051.49",1,No,3,No,1
15674541,"€ 123,925.23",1,No,8,No,1
15728564,€ 0.00,2,Yes,6,Yes,1
15580701,"€ 153,819.58",1,No,3,No,1
15688973,€ 0.00,2,Yes,5,Yes,0
15709412,€ 0.00,2,Yes,6,Yes,0
15607753,"€ 70,417.79",1,Yes,10,Yes,0
15705352,"€ 111,484.88",1,Yes,7,Yes,0
15602500,"€ 146,343.98",1,Yes,1,Yes,0
15672437,"€ 160,541.00",2,Yes,1,Yes,0
15720968,"€ 130,274.26",2,No,2,No,0
15730796,"€ 98,993.02",1,Yes,7,Yes,0
15768219,€ 0.00,2,No,0,No,0
15663883,"€ 141,827.33",2,Yes,9,Yes,0
15589296,"€ 110,054.45",1,Yes,6,Yes,0
15586425,€ 0.00,2,Yes,4,Yes,0
15679813,€ 0.00,1,No,1,No,0
15681410,"€ 98,088.09",1,Yes,6,Yes,1
15668283,"€ 118,317.27",4,No,9,No,1
15624072,€ 0.00,2,No,10,No,0
15669664,"€ 99,774.50",1,No,1,No,1
15682728,€ 0.00,2,No,4,No,0
15573851,€ 0.00,3,No,1,No,1
15733661,"€ 133,806.54",2,No,8,No,0
15710012,€ 0.00,2,No,2,No,1
15763327,"€ 124,993.29",2,Yes,8,Yes,0
15668853,"€ 157,622.58",1,Yes,0,Yes,0
15639303,"€ 126,111.61",1,Yes,5,Yes,0
15691011,"€ 161,651.37",2,Yes,9,Yes,0
15638513,"€ 142,856.95",2,No,7,No,0
15648933,"€ 111,100.98",1,Yes,3,Yes,1
15628904,"€ 102,918.38",1,Yes,8,Yes,0
15644788,€ 0.00,2,No,5,No,0
15598161,€ 0.00,2,No,10,No,0
15745624,€ 0.00,2,No,4,No,0
15733169,"€ 125,265.61",1,Yes,7,Yes,0
15801417,"€ 82,500.28",1,Yes,4,Yes,0
15592707,"€ 175,754.87",2,Yes,2,Yes,0
15593954,"€ 109,387.33",1,No,6,No,0
15714431,"€ 100,443.36",2,Yes,1,Yes,0
15638257,"€ 83,102.72",2,Yes,0,Yes,0
15690939,€ 0.00,1,Yes,7,Yes,0
15723613,€ 0.00,2,No,4,No,0
15813640,€ 0.00,2,No,7,No,0
15707322,"€ 115,290.27",1,No,2,No,1
15588918,€ 0.00,2,No,6,No,0
15600357,"€ 140,197.71",2,No,1,No,0
15747014,"€ 105,245.34",1,Yes,1,Yes,0
15809830,€ 0.00,2,Yes,8,Yes,0
15662245,€ 0.00,2,Yes,1,Yes,0
15651075,"€ 142,296.13",1,Yes,3,Yes,0
15594456,"€ 99,097.33",1,Yes,4,Yes,1
15583462,"€ 171,069.39",2,Yes,5,Yes,0
15757661,€ 0.00,2,No,7,No,0
15729117,"€ 102,523.88",1,Yes,1,Yes,0
15749671,€ 0.00,2,Yes,6,Yes,0
15566253,"€ 143,391.07",1,No,9,No,1
15595153,"€ 106,022.73",2,No,8,No,0
15698572,€ 0.00,1,No,1,No,0
15674149,"€ 128,960.21",2,Yes,3,Yes,0
15623082,€ 0.00,2,No,2,No,0
15797905,€ 0.00,2,No,7,No,0
15746028,€ 0.00,2,No,7,No,0
15582951,"€ 126,442.59",1,No,8,No,0
15616471,€ 0.00,1,Yes,0,Yes,0
15641575,"€ 127,261.35",1,No,2,No,0
15638803,€ 0.00,2,No,5,No,0
15808283,€ 0.00,1,No,4,No,0
15811200,€ 0.00,2,No,2,No,0
15733476,"€ 73,481.05",1,Yes,6,Yes,0
15633274,"€ 160,515.37",1,No,7,No,0
15582168,"€ 149,525.34",2,No,4,No,0
15807269,"€ 166,522.78",1,No,2,No,1
15602979,"€ 135,536.50",1,No,1,No,0
15660417,"€ 120,481.69",1,No,10,No,1
15590199,"€ 103,421.32",1,Yes,1,Yes,0
15641794,"€ 135,658.73",2,Yes,5,Yes,0
15779174,€ 0.00,2,Yes,2,Yes,0
15785547,"€ 191,402.82",2,No,8,No,0
15795124,"€ 94,504.35",1,Yes,9,Yes,0
15718912,"€ 126,147.84",1,Yes,5,Yes,1
15592028,€ 0.00,1,Yes,7,Yes,0
15580227,€ 0.00,2,No,6,No,0
15657830,"€ 87,624.03",2,No,4,No,0
15798256,"€ 153,697.53",2,No,1,No,1
15643819,€ 0.00,2,No,4,No,0
15754301,€ 0.00,1,No,5,No,0
15726855,"€ 116,585.97",1,No,9,No,1
15755225,"€ 134,464.58",2,No,9,No,0
15725221,"€ 83,008.31",1,Yes,10,Yes,0
15789055,"€ 113,635.16",1,No,2,No,0
15617507,€ 0.00,2,No,7,No,0
15668894,"€ 122,552.48",2,Yes,5,Yes,0
15589563,"€ 118,899.45",2,No,2,No,0
15693162,"€ 99,713.87",1,No,5,No,0
15750099,€ 0.00,1,No,6,No,0
15795540,"€ 134,208.22",1,Yes,2,Yes,0
15794941,"€ 85,906.65",3,No,1,No,0
15611848,"€ 137,714.25",1,Yes,3,Yes,0
15581237,"€ 160,777.90",1,Yes,1,Yes,0
15738150,€ 0.00,2,Yes,5,Yes,0
15678571,€ 0.00,2,No,4,No,0
15736124,"€ 102,585.88",2,Yes,1,Yes,0
15623202,"€ 102,556.18",2,No,10,No,1
15804201,"€ 126,772.57",1,Yes,4,Yes,0
15596863,"€ 158,373.23",1,Yes,3,Yes,0
15696277,€ 0.00,2,No,9,No,0
15748608,"€ 141,927.10",1,Yes,5,Yes,0
15723864,"€ 109,876.82",2,No,1,No,1
15802390,€ 0.00,2,Yes,2,Yes,0
15774336,"€ 111,369.79",2,Yes,9,Yes,0
15648766,"€ 116,969.35",1,No,3,No,0
15659094,"€ 136,729.51",2,No,8,No,0
15606397,"€ 152,086.15",1,Yes,1,Yes,1
15642619,€ 0.00,2,No,2,No,0
15666032,"€ 127,289.28",1,No,1,No,0
15595842,"€ 119,852.01",1,No,2,No,1
15753837,€ 0.00,2,Yes,4,Yes,0
15783882,€ 0.00,2,Yes,5,Yes,0
15799790,€ 0.00,1,Yes,9,Yes,0
15628155,"€ 117,183.74",1,Yes,7,Yes,0
15703778,"€ 129,907.63",1,Yes,8,Yes,0
15722322,€ 0.00,2,Yes,2,Yes,0
15639278,"€ 145,387.32",2,Yes,6,Yes,1
15568487,"€ 124,616.23",1,Yes,7,Yes,0
15682084,€ 0.00,2,No,9,No,0
15642821,"€ 95,808.19",1,No,8,No,1
15601387,€ 0.00,2,No,10,No,0
15642515,€ 0.00,2,Yes,1,Yes,0
15710421,"€ 117,152.30",1,No,8,No,0
15726774,"€ 106,250.72",1,No,3,No,0
15649078,"€ 111,837.78",2,Yes,8,Yes,0
15641877,"€ 97,023.21",1,Yes,9,Yes,0
15796496,"€ 137,687.72",1,No,8,No,0
15815690,"€ 113,348.50",1,Yes,3,Yes,0
15631739,"€ 122,109.78",1,Yes,10,Yes,0
15625584,"€ 120,452.40",2,No,2,No,0
15802466,€ 0.00,2,Yes,7,Yes,0
15697028,"€ 65,812.35",2,Yes,0,Yes,0
15575759,"€ 54,428.37",1,No,3,No,1
15567442,€ 0.00,2,Yes,3,Yes,0
15746805,€ 0.00,2,No,9,No,0
15636330,"€ 143,279.58",2,No,1,No,1
15714970,"€ 103,846.65",1,No,0,No,0
15653784,"€ 125,190.86",1,Yes,2,Yes,0
15693543,€ 0.00,2,Yes,8,Yes,0
15773283,"€ 38,340.02",1,No,6,No,1
15742534,"€ 123,802.98",2,Yes,2,Yes,0
15569878,"€ 96,651.03",1,Yes,3,Yes,0
15729454,€ 0.00,2,No,8,No,0
15578375,€ 0.00,2,No,6,No,0
15785559,"€ 133,237.21",1,No,1,No,1
15649414,"€ 142,105.35",1,Yes,6,Yes,0
15701605,"€ 166,115.42",1,No,1,No,0
15686696,"€ 81,070.34",2,No,6,No,0
15625586,€ 0.00,1,Yes,4,Yes,0
15654975,"€ 123,835.52",2,Yes,0,Yes,0
15782993,"€ 123,401.43",2,Yes,10,Yes,0
15774382,"€ 169,377.31",1,Yes,4,Yes,0
15689602,"€ 130,015.24",1,Yes,2,Yes,0
15756155,€ 0.00,2,Yes,4,Yes,0
15812647,"€ 133,936.04",2,No,8,No,0
15736043,"€ 114,543.27",1,Yes,6,Yes,0
15696744,"€ 119,794.67",1,No,3,No,0
15602572,€ 0.00,2,Yes,9,Yes,0
15674765,€ 0.00,1,No,4,No,0
15678725,€ 0.00,2,Yes,8,Yes,0
15694444,"€ 157,138.99",3,No,8,No,1
15795878,€ 0.00,2,Yes,3,Yes,0
15735346,"€ 136,733.24",1,Yes,10,Yes,0
15687094,"€ 82,498.14",2,No,9,No,0
15790067,"€ 151,914.93",1,No,3,No,0
15605742,"€ 80,090.93",1,No,0,No,1
15566740,"€ 83,739.32",1,Yes,3,Yes,0
15664897,"€ 181,166.44",1,Yes,2,Yes,1
15585777,"€ 130,588.82",1,Yes,3,Yes,0
15650864,€ 0.00,2,No,6,No,0
15806709,"€ 94,126.67",1,No,6,No,0
15633818,€ 0.00,2,No,9,No,0
15713845,"€ 148,045.68",1,No,7,No,1
15639662,€ 0.00,2,No,2,No,0
15567013,€ 0.00,2,No,3,No,0
15777784,"€ 168,165.84",1,Yes,6,Yes,0
15800251,"€ 72,835.56",2,No,10,No,0
15651315,€ 0.00,2,No,3,No,0
15651450,"€ 123,212.08",2,Yes,3,Yes,0
15784218,€ 0.00,2,Yes,0,Yes,0
15572398,€ 0.00,2,Yes,6,Yes,0
15707962,"€ 119,501.88",2,No,6,No,0
15705663,"€ 144,550.83",2,Yes,5,Yes,0
15645355,"€ 126,729.41",1,Yes,3,Yes,1
15729557,"€ 119,984.07",1,No,5,No,1
15631436,€ 0.00,1,No,4,No,0
15583073,€ 0.00,1,Yes,2,Yes,1
15614361,"€ 121,490.05",1,Yes,9,Yes,0
15724684,"€ 91,897.80",1,No,5,No,0
15700083,"€ 139,443.75",2,No,2,No,0
15636541,"€ 144,961.97",1,Yes,5,Yes,0
15796015,"€ 126,041.02",1,Yes,3,Yes,0
15787222,"€ 69,459.05",2,Yes,1,Yes,0
15594270,"€ 198,338.77",2,Yes,7,Yes,0
15701524,€ 0.00,2,No,0,No,0
15645847,"€ 109,196.66",3,No,2,No,1
15708867,"€ 134,168.50",3,No,3,No,1
15613140,€ 0.00,1,Yes,6,Yes,0
15628893,€ 0.00,1,No,8,No,0
15764073,€ 0.00,2,Yes,9,Yes,0
15782879,€ 0.00,2,Yes,2,Yes,0
15635964,"€ 120,100.41",1,No,4,No,1
15726087,€ 0.00,1,Yes,5,Yes,0
15726313,€ 0.00,2,No,5,No,0
15578073,€ 0.00,2,No,8,No,0
15786249,€ 0.00,2,No,2,No,0
15812850,€ 0.00,2,Yes,5,Yes,0
15596972,€ 0.00,1,No,3,No,0
15620579,€ 0.00,2,Yes,8,Yes,0
15768270,€ 0.00,2,No,9,No,0
15656597,"€ 135,559.80",2,Yes,2,Yes,0
15699446,"€ 150,355.35",2,Yes,2,Yes,0
15615004,€ 0.00,2,Yes,1,Yes,0
15704771,"€ 133,489.12",2,Yes,6,Yes,0
15588372,"€ 105,489.31",1,No,9,No,1
15681439,"€ 60,205.20",2,No,10,No,0
15607509,€ 0.00,2,No,5,No,0
15670343,€ 0.00,2,No,6,No,0
15597968,€ 0.00,1,No,7,No,1
15658432,€ 0.00,1,Yes,6,Yes,0
15616431,€ 0.00,1,Yes,4,Yes,0
15796957,€ 0.00,3,Yes,9,Yes,1
15815552,"€ 112,333.63",1,Yes,6,Yes,0
15631871,"€ 116,936.81",1,Yes,7,Yes,0
15635870,"€ 117,721.02",1,Yes,5,Yes,1
15596713,"€ 165,896.22",2,Yes,7,Yes,0
15684211,"€ 153,656.85",1,No,9,No,0
15760521,"€ 94,164.00",1,Yes,1,Yes,0
15608408,€ 0.00,2,No,1,No,0
15804721,"€ 191,808.73",1,No,0,No,0
15730272,"€ 152,199.33",1,Yes,5,Yes,0
15741988,"€ 125,396.24",1,No,8,No,1
15771728,"€ 104,405.54",3,No,7,No,0
15605113,"€ 133,801.49",1,Yes,1,Yes,0
15661945,€ 0.00,3,No,4,No,0
15783816,€ 0.00,2,No,5,No,0
15721207,"€ 100,047.33",1,No,6,No,0
15764072,"€ 109,848.60",1,Yes,1,Yes,0
15689412,"€ 127,849.38",1,No,7,No,0
15798385,€ 0.00,2,Yes,3,Yes,0
15775339,"€ 95,947.76",1,No,8,No,0
15585256,€ 0.00,2,Yes,2,Yes,0
15797329,"€ 137,638.69",1,No,4,No,1
15780220,€ 0.00,1,Yes,10,Yes,0
15648951,€ 0.00,2,Yes,7,Yes,0
15752409,€ 0.00,2,No,6,No,0
15807524,€ 0.00,2,No,4,No,0
15766649,"€ 89,416.99",1,No,10,No,0
15696812,€ 0.00,2,Yes,6,Yes,0
15581295,€ 0.00,1,No,1,No,0
15663234,"€ 143,262.04",1,Yes,7,Yes,0
15741417,"€ 119,656.45",2,Yes,7,Yes,0
15695174,"€ 132,954.64",1,Yes,4,Yes,0
15665168,"€ 105,206.70",2,Yes,3,Yes,0
15601503,€ 0.00,2,No,4,No,0
15706131,"€ 83,061.26",2,No,9,No,0
15782758,"€ 147,650.68",1,Yes,5,Yes,0
15591091,"€ 73,348.56",1,No,5,No,1
15715877,€ 0.00,2,No,2,No,0
15756918,€ 0.00,2,No,2,No,0
15746662,"€ 116,320.68",1,Yes,1,Yes,0
15626679,€ 0.00,2,Yes,3,Yes,0
15793343,€ 0.00,2,Yes,8,Yes,0
15576774,€ 0.00,2,No,7,No,0
15801316,"€ 66,250.71",1,Yes,8,Yes,0
15800514,"€ 95,675.62",2,No,2,No,1
15662232,"€ 92,616.64",2,No,2,No,0
15737778,€ 0.00,1,No,4,No,0
15782096,€ 0.00,1,Yes,6,Yes,1
15783522,"€ 100,565.94",1,Yes,8,Yes,0
15785373,"€ 190,305.78",1,No,5,No,1
15756272,"€ 118,536.40",1,No,9,No,1
15615245,"€ 127,649.64",1,Yes,5,Yes,0
15600174,"€ 165,358.77",1,Yes,7,Yes,0
15752956,€ 0.00,2,Yes,6,Yes,0
15644882,"€ 78,249.53",1,No,10,No,0
15766272,"€ 125,193.96",1,Yes,0,Yes,0
15800620,€ 0.00,2,No,9,No,0
15569764,"€ 154,007.21",1,No,2,No,0
15747458,"€ 133,214.88",2,Yes,3,Yes,0
15573171,"€ 146,202.93",1,Yes,1,Yes,1
15736769,€ 0.00,2,No,9,No,0
15763381,"€ 90,963.49",1,Yes,0,Yes,0
15814430,€ 0.00,1,No,9,No,1
15638607,€ 0.00,1,No,2,No,1
15737133,"€ 114,386.85",1,Yes,4,Yes,0
15613945,€ 0.00,2,No,5,No,0
15659937,€ 0.00,2,Yes,7,Yes,0
15765287,€ 0.00,2,No,2,No,0
15661723,"€ 137,260.78",1,Yes,4,Yes,1
15766064,"€ 111,060.05",2,No,9,No,0
15649616,"€ 124,447.73",1,Yes,7,Yes,1
15719017,€ 0.00,2,Yes,8,Yes,0
15720919,€ 0.00,1,Yes,7,Yes,1
15706706,"€ 135,310.41",2,Yes,7,Yes,0
15709653,€ 0.00,2,No,8,No,0
15805104,€ 0.00,2,Yes,6,Yes,0
15622442,€ 0.00,2,No,5,No,0
15572801,"€ 139,393.19",2,No,5,No,0
15767598,€ 0.00,2,No,8,No,0
15757897,"€ 104,258.80",1,Yes,3,Yes,0
15568104,€ 0.00,2,Yes,6,Yes,0
15763414,"€ 113,447.01",1,No,9,No,0
15732265,€ 0.00,2,No,9,No,0
15621974,"€ 111,063.73",2,No,4,No,0
15803947,"€ 161,378.02",1,No,6,No,1
15720706,"€ 82,766.43",1,Yes,2,Yes,0
15759290,€ 0.00,2,No,9,No,0
15651664,"€ 104,267.70",1,No,1,No,1
15795132,"€ 91,718.80",1,No,3,No,0
15811565,"€ 63,488.70",1,Yes,3,Yes,1
15713774,"€ 12,459.19",1,No,6,No,1
15691840,"€ 159,863.90",2,Yes,6,Yes,0
15682021,"€ 104,592.55",2,No,6,No,0
15612931,"€ 132,088.59",1,Yes,4,Yes,0
15676707,€ 0.00,2,No,4,No,0
15601383,"€ 120,654.68",1,No,5,No,0
15662662,€ 0.00,2,No,6,No,0
15752694,"€ 83,772.95",1,Yes,4,Yes,0
15590683,"€ 172,325.67",1,Yes,6,Yes,0
15773591,"€ 117,685.31",2,Yes,7,Yes,0
15723620,€ 0.00,2,Yes,7,Yes,0
15671779,€ 0.00,2,No,5,No,0
15672966,€ 0.00,2,Yes,9,Yes,0
15624667,"€ 135,871.50",1,Yes,6,Yes,0
15812888,€ 0.00,4,Yes,3,Yes,1
15724154,"€ 128,504.76",1,No,4,No,1
15749540,€ 0.00,2,No,7,No,0
15621063,"€ 56,228.25",1,No,8,No,0
15661626,"€ 98,792.40",1,No,6,No,1
15698703,"€ 181,768.32",2,Yes,5,Yes,0
15801431,"€ 101,198.01",1,Yes,9,Yes,0
15649451,€ 0.00,2,Yes,9,Yes,0
15626156,€ 0.00,2,Yes,3,Yes,0
15606158,€ 0.00,1,No,9,No,0
15589496,"€ 139,064.06",2,No,5,No,0
15730345,"€ 104,508.10",1,Yes,2,Yes,0
15572038,"€ 113,948.58",1,No,9,No,1
15643439,€ 0.00,2,Yes,10,Yes,0
15604158,€ 0.00,2,Yes,10,Yes,0
15657396,€ 0.00,2,Yes,9,Yes,0
15709478,"€ 117,524.72",2,Yes,1,Yes,0
15628824,"€ 160,389.82",1,Yes,5,Yes,0
15814519,€ 0.00,2,No,7,No,0
15636520,"€ 125,547.53",1,No,1,No,0
15794414,"€ 92,783.68",1,Yes,6,Yes,0
15643671,"€ 97,036.22",2,No,5,No,1
15700650,€ 0.00,2,No,3,No,0
15680224,€ 0.00,2,Yes,6,Yes,0
15784286,"€ 102,145.13",1,Yes,5,Yes,0
15693996,"€ 113,452.66",1,No,1,No,0
15764343,"€ 155,681.72",1,No,8,No,0
15704168,"€ 127,475.24",1,No,8,No,1
15680197,€ 0.00,2,Yes,10,Yes,0
15633729,"€ 112,751.13",1,Yes,10,Yes,0
15577683,€ 0.00,2,Yes,4,Yes,0
15800746,"€ 144,889.18",1,Yes,7,Yes,1
15788686,€ 0.00,2,Yes,8,Yes,0
15742798,"€ 150,126.44",1,No,7,No,1
15596647,"€ 69,712.74",1,Yes,8,Yes,0
15756070,€ 0.00,2,Yes,4,Yes,0
15775116,€ 0.00,2,No,3,No,0
15575428,"€ 117,438.92",2,Yes,2,Yes,0
15654074,"€ 119,315.75",1,No,8,No,0
15695872,"€ 89,571.59",1,Yes,1,Yes,0
15568885,"€ 102,251.57",1,No,8,No,0
15725036,"€ 118,546.71",1,Yes,9,Yes,0
15632665,€ 0.00,1,Yes,2,Yes,1
15571476,"€ 103,257.14",1,No,0,No,0
15776850,"€ 124,209.02",1,Yes,1,Yes,0
15623649,€ 0.00,2,Yes,3,Yes,0
15751131,"€ 150,302.84",1,Yes,7,Yes,0
15688128,"€ 108,653.93",1,Yes,8,Yes,0
15678412,"€ 85,325.93",1,No,8,No,0
15770291,€ 0.00,2,No,8,No,0
15583392,"€ 135,776.36",3,No,9,No,1
15690731,"€ 131,411.24",1,Yes,6,Yes,0
15697948,€ 0.00,2,Yes,3,Yes,0
15608328,€ 0.00,2,No,6,No,0
15766378,"€ 106,431.97",2,Yes,9,Yes,0
15600813,"€ 90,305.76",1,Yes,9,Yes,0
15706217,"€ 117,466.03",2,Yes,7,Yes,0
15601417,"€ 148,884.47",2,Yes,3,Yes,0
15610972,"€ 91,115.76",2,No,4,No,1
15674620,"€ 77,373.87",2,Yes,8,Yes,0
15785350,"€ 104,744.89",1,No,7,No,0
15749119,€ 0.00,2,Yes,3,Yes,0
15756535,"€ 91,538.51",1,Yes,5,Yes,0
15700965,€ 0.00,2,Yes,6,Yes,0
15791851,"€ 185,734.75",1,Yes,0,Yes,0
15717156,"€ 143,396.54",2,Yes,3,Yes,0
15740846,"€ 125,909.85",1,Yes,5,Yes,0
15573284,€ 0.00,2,No,2,No,0
15729083,"€ 154,525.70",1,Yes,2,Yes,0
15611612,€ 0.00,1,No,0,No,0
15694381,"€ 100,654.80",1,No,8,No,0
15651737,"€ 83,325.77",1,Yes,1,Yes,0
15663168,"€ 110,934.54",1,No,8,No,0
15643426,"€ 113,680.54",1,No,8,No,0
15618245,"€ 117,020.08",2,No,1,No,0
15717527,"€ 145,359.99",1,No,9,No,0
15793478,"€ 151,391.68",1,No,8,No,1
15642248,"€ 123,935.35",1,Yes,8,Yes,0
15640377,€ 0.00,2,No,0,No,0
15723950,"€ 70,291.02",1,Yes,2,Yes,1
15590327,"€ 166,031.45",1,No,10,No,0
15706199,"€ 96,643.32",1,No,6,No,0
15671514,€ 0.00,2,Yes,8,Yes,0
15727041,€ 0.00,2,Yes,7,Yes,0
15738063,€ 0.00,2,Yes,2,Yes,0
15711733,€ 0.00,2,Yes,4,Yes,0
15652320,€ 0.00,2,No,5,No,0
15634180,"€ 97,268.10",2,No,4,No,0
15694566,€ 0.00,2,No,10,No,1
15726103,"€ 76,296.81",1,No,1,No,1
15646351,€ 0.00,2,No,7,No,0
15730044,"€ 64,497.94",3,Yes,6,Yes,1
15795186,€ 0.00,1,No,5,No,0
15784890,€ 0.00,2,No,8,No,0
15694125,€ 0.00,2,Yes,5,Yes,0
15565891,€ 0.00,2,No,8,No,0
15674254,€ 0.00,2,Yes,4,Yes,0
15775206,€ 0.00,2,No,10,No,0
15797627,"€ 134,249.70",1,Yes,0,Yes,0
15649853,€ 0.00,1,Yes,3,Yes,1
15610379,"€ 105,443.68",1,Yes,9,Yes,0
15659800,€ 0.00,1,Yes,1,Yes,1
15716236,€ 0.00,2,No,10,No,0
15672053,€ 0.00,2,No,2,No,0
15663933,"€ 86,147.46",2,No,5,No,1
15814236,"€ 96,939.06",1,Yes,1,Yes,0
15583597,"€ 106,758.60",1,Yes,1,Yes,0
15607395,"€ 112,528.65",2,No,9,No,0
15694556,"€ 116,563.58",1,No,2,No,1
15744109,€ 0.00,1,Yes,4,Yes,0
15800688,€ 0.00,2,No,7,No,0
15810878,"€ 141,786.78",1,Yes,6,Yes,0
15587835,"€ 136,416.82",1,Yes,3,Yes,0
15763515,€ 0.00,2,No,5,No,0
15725882,"€ 133,245.52",2,Yes,1,Yes,0
15788022,"€ 90,757.64",2,Yes,4,Yes,0
15663917,"€ 92,350.36",1,Yes,1,Yes,0
15656865,"€ 78,778.49",1,Yes,9,Yes,0
15667971,"€ 102,143.93",2,Yes,6,Yes,0
15800366,€ 0.00,1,Yes,5,Yes,0
15717231,"€ 98,459.60",1,No,4,No,0
15643188,"€ 114,603.76",2,No,7,No,1
15671351,€ 0.00,2,No,2,No,0
15573628,"€ 148,074.79",1,No,7,No,1
15698953,€ 0.00,3,Yes,1,Yes,1
15753888,"€ 108,004.64",1,Yes,8,Yes,1
15737961,"€ 107,712.57",2,Yes,0,Yes,0
15801701,€ 0.00,2,Yes,9,Yes,0
15684419,€ 0.00,3,No,8,No,0
15794266,"€ 145,303.52",1,No,9,No,0
15810711,"€ 138,476.41",2,Yes,4,Yes,0
15771270,"€ 127,471.56",1,Yes,8,Yes,1
15607786,"€ 156,551.63",1,Yes,6,Yes,0
15624519,"€ 97,092.87",1,No,9,No,1
15799910,€ 0.00,2,No,2,No,1
15602479,"€ 129,312.79",1,Yes,5,Yes,0
15617419,"€ 100,315.10",2,Yes,10,Yes,0
15657603,"€ 81,684.97",1,No,6,No,0
15570379,"€ 88,827.53",1,No,3,No,1
15772996,"€ 152,092.44",2,Yes,0,Yes,0
15729574,€ 0.00,2,Yes,4,Yes,0
15737267,€ 0.00,1,No,1,No,1
15799128,"€ 102,406.76",1,Yes,9,Yes,0
15813327,"€ 109,130.96",2,Yes,4,Yes,0
15711921,€ 0.00,2,Yes,5,Yes,0
15654300,"€ 75,242.28",1,Yes,9,Yes,0
15569945,€ 0.00,2,No,1,No,0
15569666,€ 0.00,1,No,4,No,1
15681887,"€ 129,142.54",2,Yes,0,Yes,0
15608873,€ 0.00,1,No,2,No,0
15762091,"€ 139,129.92",1,Yes,6,Yes,0
15722053,€ 0.00,2,Yes,3,Yes,0
15782100,"€ 66,483.32",1,Yes,3,Yes,0
15765300,"€ 62,389.03",3,No,5,No,1
15743570,€ 0.00,2,Yes,5,Yes,0
15608541,"€ 91,857.66",1,No,1,No,1
15750671,€ 0.00,2,No,6,No,0
15813659,€ 0.00,1,No,7,No,1
15757867,"€ 176,173.52",1,No,10,No,1
15652914,€ 0.00,1,Yes,7,Yes,0
15723818,"€ 131,834.76",2,No,4,No,0
15713819,"€ 92,347.96",1,Yes,3,Yes,0
15656484,€ 0.00,2,Yes,4,Yes,0
15778515,"€ 95,297.11",1,No,3,No,0
15803840,€ 0.00,2,No,9,No,0
15735339,€ 0.00,1,No,4,No,0
15600392,"€ 123,845.36",2,Yes,8,Yes,1
15625740,"€ 143,426.34",2,Yes,3,Yes,0
15663817,€ 0.00,1,Yes,5,Yes,0
